670606017851,3
495816096503,4
972764041588,5
191343931508,6
440992135435,7
470800718341,8
775875515755,9
137304848162,10
142220928164,11
108920377024,12
687399573799,13
487431169119,14
689155772300,15
637472728391,16
37264313877,17
362674353950,18
132152009837,19
186062676083,20
18257816792,21
362206787150,22
865953778353,23
916004500067,24
236730146466,25
522653491521,26
885155063989,27
43032310464,28
604860530329,29
394674964229,30
35559019634,31
888812581775,32
397098533250,33
534007590231,34
397248234764,35
871799553174,36
180917945368,37
174005114514,38
957593939517,39
757542079988,40
194150141056,41
249406350264,42
17067189856,43
353760039502,44
921848455816,45
876250808290,46
712635790362,47
259054270083,48
548852356967,49
138079355263,50
450621699263,51
889382609711,52
716812043005,53
116194365690,54
444853272293,55
397905996947,56
462731400179,57
820956189365,58
448251814162,59
72032974636,60
859697817682,61
337524117495,62
124987815219,63
240164074026,64
589803702309,65
804844181249,66
322755678120,67
5790233064,68
955457334317,69
949450193534,70
989897178074,71
171820230177,72
176337613218,73
51683634997,74
360713420151,75
754524580127,76
999079572291,77
923970827291,78
452676738171,79
80599615107,80
867356990769,81
715870943156,82
255004272414,83
178790160887,84
801761160260,85
409265695850,86
79825405586,87
464077951716,88
813680052909,89
655297545973,90
155201500230,91
363302752522,92
416812160202,93
344982168800,94
781949506272,95
982091062704,96
274252924929,97
320651373656,98
754563956141,99
283027334701,100
551424231881,101
500738038840,102
253556478429,103
554678886958,104
329642507028,105
645544532186,106
378848093410,107
633791404114,108
302057297511,109
49510440674,110
292387249904,111
746640770278,112
833997487478,113
942186609874,114
437097980766,115
653093454992,116
150646145703,117
635849370258,118
868989130171,119
328624893958,120
801721625056,121
645601789529,122
173145262025,123
100673034418,124
878273377143,125
642194839825,126
930975352398,127
742097712974,128
151799651404,129
196908027124,130
29356210020,131
396456308520,132
557697391335,133
884765357397,134
177703353574,135
920477373429,136
416407718720,137
554015973600,138
416306813074,139
301393475677,140
748450898175,141
14272472648,142
351714000771,143
211626586612,144
88228687036,145
464637323197,146
2808255868,147
332622553315,148
600511879234,149
69963157496,150
702158767393,151
767579965511,152
529099918843,153
963236976010,154
21356329951,155
591895500745,156
601825223915,157
322266169132,158
450775274985,159
447673992732,160
178534042410,161
995292633237,162
12094575640,163
521076649543,164
947978627272,165
27161473407,166
562318513232,167
293749695392,168
256289415304,169
120838465435,170
77035380616,171
738380756673,172
860430466773,173
150391489837,174
4608371765,175
708534715512,176
132051848860,177
55431893472,178
39735303408,179
159138600292,180
521609868102,181
840460256878,182
175033854452,183
476073274620,184
757356248166,185
914935574169,186
125644473340,187
424861036715,188
826116063043,189
477625898625,190
324772913981,191
716733421369,192
942438540288,193
821067695675,194
352629188347,195
455445125527,196
439654983168,197
586336010768,198
608414559726,199
964209567126,200
932515142197,201
450398583994,202
343520831071,203
199188997747,204
592299821392,205
250302442786,206
616807612861,207
603355308881,208
208278705290,209
566044724750,210
460290603620,211
826849328111,212
269955642152,213
552133904642,214
231892394657,215
476797746353,216
333064014867,217
9972815106,218
574124896706,219
636333635549,220
924119911617,221
730467502735,222
122988420351,223
778482952162,224
685587062694,225
356201542310,226
99101122902,227
555506341542,228
27759961137,229
58283167495,230
79108619622,231
150178878802,232
471571069778,233
246045008004,234
926087395407,235
473898304179,236
702902337039,237
881446104372,238
81673967409,239
44156102875,240
204047449182,241
354571895037,242
271467295493,243
292180785368,244
994257860814,245
194602966043,246
177868362936,247
932123642496,248
713952779229,249
885244649602,250
284147194484,251
498375379300,252
277655318180,253
819136426887,254
840990786839,255
217260411981,256
491799967948,257
778979594121,258
774098565122,259
411561239075,260
453658770240,261
258814612194,262
504451503516,263
373075632060,264
168655546248,265
356792789791,266
143316712038,267
576129472364,268
675604211453,269
292484123197,270
517868870210,271
880270452549,272
999006605864,273
252302397428,274
807457156458,275
279196458480,276
838225722536,277
281828559971,278
926048501528,279
81180209130,280
198712416374,281
914838966323,282
826806667392,283
65199005613,284
254130050900,285
895170734565,286
767026611851,287
796442451910,288
43695404890,289
48974191199,290
530716225049,291
571293659780,292
622281176431,293
233564064989,294
417270683479,295
627526576309,296
832550545748,297
398659351336,298
900577197749,299
73724488208,300
33790943177,301
882392035898,302
316359941912,303
202677418847,304
786443769961,305
919400942209,306
91180120575,307
676287659810,308
977111801998,309
325883121084,310
865542837765,311
557657427511,312
545658194772,313
585505311149,314
352387968241,315
519480457718,316
219572953455,317
845576880607,318
328637492450,319
492414241273,320
351487460444,321
407399407846,322
634314160497,323
833442171700,324
460141467675,325
318853361183,326
923551359801,327
342234680666,328
803712565907,329
507358113369,330
149700661810,331
701213448788,332
638321738794,333
120465386657,334
447789448009,335
706921842270,336
642782044099,337
161397699379,338
651080014833,339
886919282281,340
855585218695,341
563247167956,342
6067980814,343
902503019178,344
980267072458,345
365311899771,346
822995057806,347
160628498727,348
44730989988,349
353639627330,350
686229466385,351
496129652322,352
411462001721,353
626871990489,354
173009838537,355
355164888347,356
759247651539,357
490523017666,358
213749541702,359
11679405867,360
328895952356,361
149624355196,362
20352083418,363
374717702357,364
750499521825,365
932761424884,366
903152014605,367
383281800281,368
863571596173,369
202504069866,370
979362449589,371
87419375480,372
655756006138,373
147172630406,374
523733542138,375
686041089957,376
675096068138,377
864829070574,378
706892437241,379
768727433072,380
578461996141,381
550121231844,382
376833486828,383
50853673986,384
628914239775,385
765183589041,386
812580731230,387
225044586740,388
831672158524,389
213414323414,390
37781863782,391
400420385923,392
812587568740,393
347548543539,394
212488538057,395
963990356918,396
161020796496,397
844697522107,398
970563608434,399
777090122817,400
996507894950,401
447848795081,402
90519927534,403
472977676719,404
500845402077,405
661280334503,406
716854369532,407
40144224134,408
451216183270,409
346651507380,410
946274416316,411
921861999027,412
961071597236,413
342882872378,414
424857217131,415
263413173930,416
611419993350,417
201794092161,418
81707563053,419
522912172234,420
338822342401,421
83840004699,422
788235251401,423
702884312015,424
692333757106,425
672425877558,426
157863672429,427
372187067572,428
729481138243,429
130023592070,430
699926496395,431
54161437121,432
353076873448,433
773280341020,434
60011769048,435
566904587716,436
656196864343,437
53160297788,438
251107511531,439
657680655186,440
309558752059,441
165032089804,442
963424121854,443
31446276217,444
835362331709,445
264445284970,446
281753231817,447
789590535244,448
972185388029,449
402888004810,450
912512194666,451
16989143258,452
988650990473,453
116942849696,454
46927544076,455
967512200179,456
618935804366,457
724185919281,458
935552417563,459
455297743200,460
35157965375,461
372974048061,462
159312832483,463
529097973649,464
398749245453,465
463351539523,466
906327662322,467
681289612671,468
890064362794,469
22336722285,470
711353586167,471
129253381101,472
