45416317,102885979947
95265477,707227164541
53942146,670606017851
29802453,495816096503
63209514,972764041588
5982886,191343931508
91305595,440992135435
53548607,470800718341
42296973,775875515755
63472970,137304848162
4309824,142220928164
16385539,108920377024
12346262,687399573799
65964475,487431169119
76713010,689155772300
17095702,637472728391
16521176,37264313877
12320926,362674353950
71282991,132152009837
34874896,186062676083
43490982,18257816792
12408213,362206787150
4364024,865953778353
13158438,916004500067
60953815,236730146466
66973138,522653491521
57628010,885155063989
58186249,43032310464
88844921,604860530329
37896004,394674964229
64182063,35559019634
74081239,888812581775
73009921,397098533250
98309713,534007590231
83990578,397248234764
84538181,871799553174
33020537,180917945368
96074507,174005114514
29746114,957593939517
48721744,757542079988
73586390,194150141056
46058152,249406350264
69210369,17067189856
79467975,353760039502
83345273,921848455816
48664408,876250808290
14808199,712635790362
30355824,259054270083
42116940,548852356967
24333373,138079355263
91015985,450621699263
98527072,889382609711
27938851,716812043005
42257098,116194365690
22997206,444853272293
49705465,397905996947
75505260,462731400179
71952233,820956189365
26660681,448251814162
45381489,72032974636
10458214,859697817682
78839949,337524117495
56751121,124987815219
67242774,240164074026
95950314,589803702309
80062109,804844181249
72917588,322755678120
12391107,5790233064
66397880,955457334317
10081621,949450193534
84377503,989897178074
44763116,171820230177
93634890,176337613218
84740934,51683634997
40869844,360713420151
13178171,754524580127
22821972,999079572291
2484627,923970827291
28428610,452676738171
54364176,80599615107
13684498,867356990769
30630321,715870943156
76021042,255004272414
16707174,178790160887
55659448,801761160260
20801721,409265695850
24470426,79825405586
45803058,464077951716
79079987,813680052909
31703289,655297545973
40354225,155201500230
48689811,363302752522
66388421,416812160202
78381113,344982168800
7663626,781949506272
93340175,982091062704
59241251,274252924929
72470042,320651373656
1591773,754563956141
66126811,283027334701
20136441,551424231881
23980499,500738038840
84950945,253556478429
89369827,554678886958
75577303,329642507028
6366182,645544532186
65594207,378848093410
59787607,633791404114
53012224,302057297511
34618527,49510440674
39168873,292387249904
14197666,746640770278
51993519,833997487478
97259374,942186609874
1739455,437097980766
40610597,653093454992
28233677,150646145703
34724613,635849370258
69814190,868989130171
8388638,328624893958
30674157,801721625056
59314790,645601789529
42306542,173145262025
13956078,100673034418
41805850,878273377143
15592379,642194839825
67630156,930975352398
56414132,742097712974
46332195,151799651404
17131551,196908027124
93064740,29356210020
49985945,396456308520
37747812,557697391335
31445854,884765357397
76029485,177703353574
22798044,920477373429
4319495,416407718720
51604373,554015973600
28947471,416306813074
29902587,301393475677
13051444,748450898175
86247721,14272472648
5756545,351714000771
64528842,211626586612
82522739,88228687036
978707,464637323197
89139782,2808255868
90652772,332622553315
33888161,600511879234
17988263,69963157496
38489134,702158767393
83571305,767579965511
72950372,529099918843
90971865,963236976010
85749620,21356329951
75664614,591895500745
14916425,601825223915
24861822,322266169132
84351900,450775274985
92656533,447673992732
31122902,178534042410
50462683,995292633237
65587740,12094575640
19743840,521076649543
55670078,947978627272
89661660,27161473407
76898357,562318513232
29693160,293749695392
90120534,256289415304
88932977,120838465435
33994764,77035380616
48488500,738380756673
72276996,860430466773
880260,150391489837
51505696,4608371765
31144702,708534715512
72176150,132051848860
56153409,55431893472
13453462,39735303408
33714230,159138600292
28821814,521609868102
42379347,840460256878
30517096,175033854452
79994189,476073274620
82208893,757356248166
5238148,914935574169
47403928,125644473340
40279688,424861036715
53238728,826116063043
77899044,477625898625
71135384,324772913981
23452606,716733421369
8395022,942438540288
42457743,821067695675
31176377,352629188347
40000319,455445125527
55068436,439654983168
82007094,586336010768
3758212,608414559726
75861321,964209567126
72831269,932515142197
59608967,450398583994
72651008,343520831071
14601478,199188997747
6614865,592299821392
65994132,250302442786
1570778,616807612861
87611787,603355308881
50214177,208278705290
99557706,566044724750
9681396,460290603620
94937005,826849328111
20437577,269955642152
70676329,552133904642
46607495,231892394657
18915039,476797746353
68389800,333064014867
39560696,9972815106
26968433,574124896706
51385295,636333635549
18738665,924119911617
87452360,730467502735
57454640,122988420351
33885246,778482952162
72280608,685587062694
40461908,356201542310
82097597,99101122902
80711311,555506341542
6295666,27759961137
23327602,58283167495
14280770,79108619622
24819313,150178878802
58580614,471571069778
41125400,246045008004
37107587,926087395407
84443996,473898304179
51602870,702902337039
11053503,881446104372
94455784,81673967409
16666474,44156102875
94941794,204047449182
11348052,354571895037
97994313,271467295493
62207942,292180785368
57169523,994257860814
64448610,194602966043
32992114,177868362936
78550200,932123642496
44732356,713952779229
4633548,885244649602
53933954,284147194484
51916546,498375379300
94196086,277655318180
74252439,819136426887
50450168,840990786839
62811619,217260411981
92591010,491799967948
34033559,778979594121
80619096,774098565122
82292800,411561239075
47324439,453658770240
46702721,258814612194
25598562,504451503516
38997083,373075632060
12838676,168655546248
53568838,356792789791
67717834,143316712038
51383295,576129472364
49600053,675604211453
67631226,292484123197
21714087,517868870210
84151054,880270452549
55061625,999006605864
39687266,252302397428
39266259,807457156458
19210252,279196458480
92151567,838225722536
91366328,281828559971
13634822,926048501528
58184541,81180209130
6904758,198712416374
73441232,914838966323
95647056,826806667392
10703994,65199005613
37994344,254130050900
46806651,895170734565
14451407,767026611851
92625512,796442451910
97917170,43695404890
85381771,48974191199
74803822,530716225049
57835012,571293659780
75107714,622281176431
26652157,233564064989
60492424,417270683479
97192054,627526576309
39261645,832550545748
19741989,398659351336
55002141,900577197749
1442998,73724488208
67545277,33790943177
4541821,882392035898
51191008,316359941912
23737123,202677418847
42258274,786443769961
89176477,919400942209
32110979,91180120575
75449081,676287659810
57223358,977111801998
62742377,325883121084
71689077,865542837765
19469918,557657427511
40813501,545658194772
29771329,585505311149
5267376,352387968241
69274974,519480457718
48469096,219572953455
41787997,845576880607
34338640,328637492450
29057584,492414241273
61710447,351487460444
47768190,407399407846
73371921,634314160497
26722137,833442171700
3756748,460141467675
51458328,318853361183
93192233,923551359801
81241120,342234680666
50464930,803712565907
50477280,507358113369
93396831,149700661810
54823747,701213448788
16730886,638321738794
98905251,120465386657
16671096,447789448009
22146128,706921842270
26711938,642782044099
52882883,161397699379
20208145,651080014833
1369725,886919282281
92050687,855585218695
35789865,563247167956
20699888,6067980814
41293427,902503019178
80031466,980267072458
73467981,365311899771
71218576,822995057806
77262603,160628498727
46732311,44730989988
28012257,353639627330
91915128,686229466385
77714322,496129652322
72640825,411462001721
76759077,626871990489
75676399,173009838537
53427995,355164888347
44060462,759247651539
65724146,490523017666
67741721,213749541702
48489699,11679405867
75791013,328895952356
41800439,149624355196
60922857,20352083418
77104923,374717702357
6266205,750499521825
85887384,932761424884
46669597,903152014605
8089698,383281800281
13785532,863571596173
50334734,202504069866
84605310,979362449589
84575877,87419375480
73062351,655756006138
93319267,147172630406
54181722,523733542138
55737989,686041089957
23093172,675096068138
88500571,864829070574
47504541,706892437241
80717789,768727433072
37385946,578461996141
88297232,550121231844
33313405,376833486828
1033816,50853673986
66517980,628914239775
12413837,765183589041
76741708,812580731230
15688752,225044586740
81368131,831672158524
55025545,213414323414
53354125,37781863782
59636721,400420385923
27944306,812587568740
33902853,347548543539
9429580,212488538057
87406232,963990356918
75157318,161020796496
41733998,844697522107
65896805,970563608434
44408832,777090122817
5351533,996507894950
53966506,447848795081
79416475,90519927534
40886078,472977676719
29209383,500845402077
37324115,661280334503
68730578,716854369532
40429232,40144224134
73904723,451216183270
67641535,346651507380
81573939,946274416316
5914404,921861999027
86562513,961071597236
74447003,342882872378
50549770,424857217131
55070648,263413173930
65335936,611419993350
49699450,201794092161
82043977,81707563053
32012781,522912172234
81305088,338822342401
45454983,83840004699
50338975,788235251401
60327625,702884312015
42731500,692333757106
7508578,672425877558
6089593,157863672429
40391838,372187067572
34361624,729481138243
98243000,130023592070
31420162,699926496395
29332002,54161437121
21806426,353076873448
67950072,773280341020
56322348,60011769048
61169514,566904587716
42764328,656196864343
94451703,53160297788
96321535,251107511531
37829514,657680655186
50288685,309558752059
89205942,165032089804
5410666,963424121854
55402852,31446276217
57933079,835362331709
31500005,264445284970
64860553,281753231817
6107963,789590535244
86558761,972185388029
70213753,402888004810
21125042,912512194666
29189619,16989143258
71473397,988650990473
99534629,116942849696
38561703,46927544076
47488146,967512200179
71076856,618935804366
81499597,724185919281
29279074,935552417563
40769763,455297743200
12512575,35157965375
82300297,372974048061
76837603,159312832483
94300357,529097973649
31592802,398749245453
63066193,463351539523
91856462,906327662322
60916504,681289612671
23993477,890064362794
53875687,22336722285
50175240,711353586167
75202629,129253381101
2984914,923774005868
34749933,230519709017
88030191,133064819026
77984120,272749474522
54902319,988773828582
89665015,560991323893
62185796,798328627104
25709166,718018313827
22168471,862504449881
27689054,812373272213
32375779,544888881150
99505933,271670636701
89986349,355074428140
90901581,105513836802
22164216,211474064762
7319092,77553423102
75979968,890225673473
22248835,555341547638
34409063,35668826655
21951449,232752026880
2186035,442833732857
33633332,219177183578
76906616,317422486906
40488908,884581986166
27969102,815648027911
87311721,877568652278
39299364,921873494665
11709345,438731526658
47498830,592112071300
33644329,447933099262
632048,85692803196
96547105,869186299772
60239503,738884564224
5329249,837523614773
20584572,124824407905
17788870,137092003920
35687000,956924065600
15886320,201413140922
78606680,178291164080
6470515,380645787862
65229802,493025278798
93723267,886128832206
52076352,843414976929
97578159,143224812977
65275615,39019452361
33854280,864560997221
23355896,606129134492
55079070,822901583642
12892322,97833702608
87583122,944893712657
70589954,197630164077
73714444,115456346129
8395417,979642816503
3941687,516187666765
70117724,154943696571
51843150,346111462201
60800930,863122560055
6966139,519432353692
46995092,832218677207
4531296,353725404759
34900886,487464742312
19669476,709885901091
54580442,925197783832
2194043,375277612713
36407325,282696495637
29260291,562414569062
37376485,94374434021
39089933,495195813547
31143127,208889560095
85054625,760535924574
36950146,236521551031
96677447,326907559808
26840801,951361920408
47941530,210682763912
58424248,303717496713
28279201,192383060562
44425026,369619138153
55819281,932952734783
88528548,683140987876
33920380,453897812495
83874878,901859992452
93621057,634760428055
76835043,126417475610
